,code,name,opening_year,latitude,longitude,avg_price
112,DT6,King Albert Park,2015,1.335893496278,103.783235863233,26.507188586429685
113,DT7,Sixth Avenue,2015,1.33096058134451,103.796969279733,25.57878403497435
114,DT8,Tan Kah Kee,2015,1.32639224146351,103.806548201692,
115,DT9,Botanic Gardens,2015,1.32238699517166,103.815385463093,
116,DT10,Stevens,2015,1.32006555750626,103.826024401924,
117,DT11,Newton,2015,1.31257031730604,103.838031555215,34.77738224029212
118,DT12,Little India,2015,1.30724381608438,103.849841614124,36.27916182508718
119,DT13,Rochor,2015,1.30385218555028,103.852769429428,36.304124888382425
120,DT14,Bugis,2013,1.30026468984101,103.855614760658,36.77788860487225
121,DT15,Promenade,2013,1.29307389602149,103.861067235865,38.27976166140885
122,DT16,Bayfront,2013,1.28187378851834,103.859079765146,47.42063492063492
123,DT17,Downtown,2013,1.27944638178916,103.852840829581,43.354377510534505
124,DT18,Telok Ayer,2013,1.28206894769394,103.848648781083,41.82939165927414
125,DT19,Chinatown,2013,1.2839640518753,103.843141945391,40.47274686295167
126,DT20,Fort Canning,2017,1.29248194822996,103.844331362465,40.08261615801577
127,DT21,Bencoolen,2017,1.29891843369422,103.850353762717,37.282833045379725
128,DT22,Jalan Besar,2017,1.3051713878069,103.855295713435,36.52307187835561
129,DT23,Bendemeer,2017,1.31367252847691,103.862977620945,33.885684288984756
130,DT24,Geylang Bahru,2017,1.32130110228321,103.871622627142,32.89954411679135
131,DT25,Mattar,2017,1.32687671501334,103.883247509542,32.83940016824849
132,DT26,MacPherson,2017,1.32683963232487,103.890007860464,32.858203413530404
133,DT27,Ubi,2017,1.32997425973974,103.899226655439,30.931280244226752
134,DT28,Kaki Bukit,2017,1.33496735995428,103.908459338046,28.590485647749606
135,DT29,Bedok North,2017,1.33474211664091,103.91797832995,28.94182667655332
136,DT30,Bedok Reservoir,2017,1.33660782955099,103.932234623286,30.0834382546473
137,DT31,Tampines West,2017,1.3456336579777,103.938492495285,27.23070500555095
138,DT32,Tampines,2017,1.35515041120473,103.943009883131,27.59724428748318
139,DT33,Tampines East,2017,1.35619148271544,103.9546344625,26.175867044888772
140,DT34,Upper Changi,2017,1.34173977444995,103.961472788634,25.624036618581474
141,DT35,Expo,2017,1.33538252614956,103.962374747451,26.19432068350374
142,TE1,Woodlands North,2020,1.44829245259621,103.785692682441,23.770692447885953
143,TE2,Woodlands,2020,1.43605761708128,103.787938777173,23.389013116821324
144,TE3,Woodlands South,2020,1.42739605281442,103.79326432221,23.05538081787938
145,TE4,Springleaf,2021,1.39758106126824,103.817856949947,
146,TE5,Lentor,2021,1.38550657972169,103.835743809669,30.521698927286184
147,TE6,Mayflower,2021,1.37146318831015,103.836567766945,29.99580022813406
148,TE7,Bright Hill,2021,1.36328318545185,103.832893619992,29.691666867932973
149,TE8,Upper Thomson,2021,1.35441643365401,103.832898468504,29.28820322407241
150,TE9,Caldecott,2021,1.33734722320212,103.839544077561,33.43662982108487
151,TE11,Stevens,2022,1.32006555750626,103.826024401924,
152,TE12,Napier,2022,1.30678223364785,103.818956796815,44.30285279841495
153,TE13,Orchard Boulevard,2022,1.30242224836722,103.823868523249,36.28291847179891
154,TE14,Orchard,2022,1.30304426265194,103.831375000068,34.94533607635336
155,TE15,Great World,2022,1.29394816169384,103.833720837731,37.99863703388774
156,TE16,Havelock,2022,1.28850523975311,103.833585838226,37.5230341230641
157,TE17,Outram Park,2022,1.2802415328084,103.840052100136,38.65712023583109
158,TE18,Maxwell,2022,1.28053329842878,103.843883670633,40.796364682945075
159,TE19,Shenton Way,2022,1.2777168283425,103.850367596067,41.97501398855906
160,TE20,Marina Bay,2022,1.27631114381584,103.854604975361,43.326345985683545
161,TE22,Gardens by the Bay,2022,1.27848725876303,103.867454664421,
