,name,latitude,longitude,avg_price
35,Midpoint Orchard,1.30177313264942,103.838659652851,37.86337940930245
36,Palais Renaissance,1.30665484543191,103.829588045188,37.93295013961863
37,People's Park Centre,1.2848558843058,103.842599920236,38.62777039736369
38,People's Park Complex,1.28404487854559,103.842590753293,38.53906673481778
39,Plaza Singapura,1.30082071769235,103.845067272938,37.07870079315748
40,PoMo,1.3002407897925934,103.84930533481248,37.10189477031405
41,Raffles City,1.29350132535558,103.857307495824,37.89257534201598
42,Scotts Square,1.30579942993543,103.833074706219,38.7869249368435
43,Shaw House and Centre,1.3062196637219736,103.83189894878696,37.9331191378953
44,Sim Lim Square,1.30290658774258,103.853031869482,36.146195656512496
45,Singapore Shopping Centre,1.28649701803051,103.844628721032,39.10815024061671
46,The South Beach,1.29498804392056,103.856276242094,37.89638771031545
47,Square 2,1.35626119024624,103.703739465337,26.48350885374118
48,Sunshine Plaza,1.30046735366415,103.850556061949,37.180406754830194
49,Suntec City,1.29350132535558,103.857307495824,37.89257534201598
50,Tanglin Mall,1.30485342102105,103.823883490852,37.780247227861416
51,Tanjong Pagar Centre,1.27658360696843,103.845936303594,39.65040556584854
52,Tekka Centre,1.306224521745213,103.8506897350873,35.220572844772676
53,The Adelphi,1.29118503658447,103.851184338699,38.8636432025606
54,The Paragon,1.30387230879994,103.835857545469,37.586041565746584
55,Tiong Bahru Plaza,1.28629937187776,103.828093503404,36.17575156012456
56,The Poiz,1.33202729656296,103.868659488195,31.253394327607623
57,Thomson Plaza,1.35436282723449,103.83030941613,29.404607910899337
58,United Square,1.31724362960663,103.844003130499,33.16929131613348
59,Thomson V,1.35319495337208,103.835564729862,31.02822290443083
60,Velocity@Novena Square,1.3199619947122865,103.84396734063463,33.047281485801065
61,Wheelock Place,1.30467628730252,103.830642027577,38.61542481454103
62,Wisma Atria,1.30369890706785,103.833189592785,38.16638941754135
63,Zhongshan Mall,1.32694504484324,103.846554377679,32.6283051689045
64,Bedok Mall,1.32475054237912,103.92918919889,29.851797108653006
65,Century Square,1.35236829566862,103.943812302253,26.72830677245577
66,Changi City Point,1.33408363820793,103.962946043413,25.817887179430553
67,Downtown East,1.3765903645695,103.955689449482,22.96419403767263
68,Djitsun Mall Bedok,1.32611970329469,103.929554495615,29.901957958127944
69,Eastpoint Mall,1.34270592355576,103.953024618234,27.08902229022647
70,Jewel Changi Airport,1.36023106736765,103.989457201894,
71,KINEX (formerly OneKM),1.3146470165915272,103.8948090406346,33.043703552473
72,Katong Shopping Centre,1.30379813229515,103.901161718308,33.317033568226215
73,Katong Square,1.30477683917233,103.904617722414,33.41292065314549
74,Kallang Wave Mall,1.30307515150401,103.873149707591,34.01550002333509
75,Leisure Park Kallang,1.30222177381282,103.876152665088,33.77984451152298
76,i12 Katong,1.30522306203042,103.905043928938,33.38123488728121
77,Our Tampines Hub,1.35349593581988,103.940139392679,27.18877895440063
78,Parkway Parade,1.30188732078192,103.905996468402,32.72335595658449
79,Paya Lebar Square,1.31881486980278,103.892580778242,32.826694142019846
80,Paya Lebar Quarter (PLQ),1.3175085987606527,103.89287430865048,32.94211127302953
81,Roxy Square,1.30432599904899,103.904051120306,33.52386209287772
82,Singpost Centre,1.31899666903663,103.894894915962,32.41256001555707
83,Tampines 1,1.34342966240204,103.932354333699,28.586180401749985
84,Tampines Mall,1.35259361362837,103.944785968039,26.63062834086225
85,White Sands,1.37234519149636,103.949805421214,24.463833182405832
86,City Plaza,1.31470866320366,103.893508573389,32.97697162541734
87,Elias Mall,1.37790533095468,103.94233582068,23.260338776627243
88,Loyang Point,1.36706634197242,103.964635610477,23.793133127791084
89,888 Plaza,1.43711856085535,103.795316064775,23.468304336077505
90,Admiralty Place,1.44042008562425,103.801541769047,23.416134970693783
91,AMK Hub,1.38990590534243,103.847737799016,30.560712997348944
92,Canberra Plaza,1.44349544527985,103.830345369213,26.83118234300213
93,Causeway Point,1.43600784474269,103.78568873405,23.607299707664012
94,Woodlands Civic Centre,1.43515024446739,103.786816106255,23.702533253146832
95,Broadway Plaza,1.37193729131781,103.845949444498,30.14718006684363
96,Jubilee Square,1.37178558575829,103.847837565378,30.14718006684363
97,Junction 8,1.35031600039774,103.848496645294,31.178361964270593
98,Junction Nine,1.43306021695327,103.841649364872,27.449463452533898
99,Marsiling Mall,1.43354318137534,103.77988189197,23.871058897944653
100,Northpoint City,1.42822560922688,103.836419992398,27.307893943669722
101,Sembawang Shopping Centre,1.44185307934021,103.824970378482,26.668715121653015
102,Sun Plaza,1.44819436804175,103.819464386349,25.031056918867826
103,Vista Point,1.4308011390122,103.794104795966,23.18554670098083
104,Wisteria Mall,1.41795288501536,103.841268831617,27.2295449906878
105,Woodlands Mart,1.44564787003157,103.798162285805,23.389017943212718
106,Woodlands North Plaza,1.44283592110679,103.790770766025,23.67627563314848
107,Buangkok Square,1.38433426615655,103.881623070164,26.41753582024278
108,Compass One,1.3920543053799,103.895063884132,26.172925679138615
109,Greenwich V,1.38736769500018,103.869348049282,26.63525860028415
110,Heartland Mall,1.35954177325561,103.885167372726,27.840166395701203
111,Hougang 1,1.37561464129476,103.879483534695,26.379605666517943
112,Hougang Green Shopping Mall,1.37931783499145,103.88784708944,25.967869235905436
113,Hougang Mall,1.37249493810003,103.893775562605,26.146656384564274
114,NEX,1.35081167287482,103.871965683036,29.52867043504713
115,Northshore Plaza,1.41676127156324,103.902074379502,30.498098821435878
116,Oasis Terraces,1.40282352005409,103.91346139614,26.668043649233862
117,Punggol Plaza,1.39417447299355,103.913120037036,25.857661338298918
118,Rivervale Mall,1.39221732695142,103.904473070943,26.4288176341912
119,Rivervale Plaza,1.38550420775531,103.901988424927,25.674973293481187
120,Sengkang Grand Mall,1.38298163230717,103.892721008018,25.79633282656538
121,The Seletar Mall,1.39147015374628,103.876125507257,26.49167122998842
122,Upper Serangoon Shopping Centre,1.35348082277147,103.878828134896,29.004708004027734
123,Waterway Point,1.4064128346795,103.902188891645,26.889602046632195
124,myVillage At Serangoon Garden,1.36511490572797,103.865159501442,30.116736262752152
125,Beauty World Centre,1.34241264188642,103.776539385406,25.995710798118026
126,Beauty World Plaza,1.34180018619223,103.776259359854,26.1480976845185
127,Bukit Panjang Plaza,1.37988291404114,103.764377765935,24.66665384348204
128,Bukit Timah Plaza,1.3386316527745,103.778585430975,26.09741473582329
129,Fajar Shopping Centre,1.38357469942896,103.770868459633,24.833859537505237
130,Greenridge Shopping Centre,1.38529556526689,103.766170530147,24.726116042668767
131,Hillion Mall,1.37841165144214,103.76382945872,24.619946296355668
132,HillV2,1.36267450828024,103.76417292006,27.206938498787686
133,Junction 10,1.38033681049385,103.760167883439,24.494253852497202
134,Keat Hong Shopping Centre,1.37736607441394,103.744393648768,24.737952834752818
135,Limbang Shopping Centre,1.3920738867617,103.743099573442,23.146585784010433
136,Lot One,1.38506992325619,103.745238868238,23.465877103433726
137,Rail Mall,1.35773050150178,103.768137724847,27.275911746221215
138,Sunshine Place,1.32402554036861,103.796786630296,37.55670026082194
139,Teck Whye Shopping Centre,1.38004752975397,103.752483841199,24.075708959320263
140,West Mall,1.35037541626109,103.74912389291,28.25014786534503
141,Yew Tee Point,1.39708432396576,103.746598000147,22.76944184611503
142,Yew Tee Square,1.39804736098268,103.74708477866,22.681021836573635
143,321 Clementi,1.31655029232794,103.766331105347,32.952821400202396
144,The Clementi Mall,1.31489619639366,103.764423054189,32.83071163672829
145,IMM,1.33487526118006,103.746894773008,27.619487780447294
146,JCube,1.33330633776983,103.740302426787,27.631405121975046
147,Jem,1.3325523295069,103.743262234833,27.59475015649813
148,Westgate,1.33459925741287,103.74294445162,27.775163739617664
149,Jurong Point,1.33945200436319,103.706685012654,26.44537554373779
150,Pioneer Mall,1.34167331883255,103.697244542805,26.245477251938716
151,The Star Vista,1.30681500712523,103.788462732266,37.11538397965223
152,Alexandra Central,1.28728320930592,103.805283367958,34.946486795428335
153,Anchorpoint,1.28893477974497,103.805607779399,35.24665499948297
154,OD Mall,1.3379762209175547,103.79349544063464,25.57878403497435
155,Boon Lay Shopping Centre,1.34637376407877,103.712472819666,26.694858277918073
156,Grantral Mall,1.31427043922294,103.765147487482,32.941012915689754
157,Fairprice Hub,1.35349593581988,103.940139392679,27.18877895440063
158,Gek Poh Shopping Centre,1.3487416466288,103.697739629738,26.323998755098685
159,Rochester Mall,1.30540765569962,103.788446680148,37.044231270294226
160,Taman Jurong Shopping Centre,1.33484487471259,103.720462024278,27.60632175794216
161,West Coast Plaza,1.30358622534992,103.76610375397,33.42563899158545
162,Queensway Shopping Centre,1.28761792586115,103.803391140455,35.03947049705556
