,name,latitude,longitude,avg_price
47,Square 2,1.35626119024624,103.703739465337,24.70229265719816
48,Sunshine Plaza,1.30046735366415,103.850556061949,37.11184032181091
49,Suntec City,1.29350132535558,103.857307495824,39.59191977136207
50,Tanglin Mall,1.30485342102105,103.823883490852,
51,Tanjong Pagar Centre,1.27658360696843,103.845936303594,42.07656219649094
52,Tekka Centre,1.306224521745213,103.8506897350873,36.1791322698147
53,The Adelphi,1.29118503658447,103.851184338699,41.976618150469434
54,The Paragon,1.30387230879994,103.835857545469,
55,Tiong Bahru Plaza,1.28629937187776,103.828093503404,37.1006806455139
56,The Poiz,1.33202729656296,103.868659488195,30.895624775724205
57,Thomson Plaza,1.35436282723449,103.83030941613,29.74804829388925
58,United Square,1.31724362960663,103.844003130499,34.93647056503331
59,Thomson V,1.35319495337208,103.835564729862,30.00418726787309
60,Velocity@Novena Square,1.3199619947122865,103.84396734063463,30.597942178304365
61,Wheelock Place,1.30467628730252,103.830642027577,
62,Wisma Atria,1.30369890706785,103.833189592785,
63,Zhongshan Mall,1.32694504484324,103.846554377679,32.60154894795687
64,Bedok Mall,1.32475054237912,103.92918919889,30.728175643540236
65,Century Square,1.35236829566862,103.943812302253,28.170835193749436
66,Changi City Point,1.33408363820793,103.962946043413,
67,Downtown East,1.3765903645695,103.955689449482,22.554624933357925
68,Djitsun Mall Bedok,1.32611970329469,103.929554495615,30.877384519579543
69,Eastpoint Mall,1.34270592355576,103.953024618234,26.54952529120583
70,Jewel Changi Airport,1.36023106736765,103.989457201894,
71,KINEX (formerly OneKM),1.3146470165915272,103.8948090406346,31.636417971449685
72,Katong Shopping Centre,1.30379813229515,103.901161718308,33.46993443987229
73,Katong Square,1.30477683917233,103.904617722414,33.780866511957335
74,Kallang Wave Mall,1.30307515150401,103.873149707591,30.09641873278237
75,Leisure Park Kallang,1.30222177381282,103.876152665088,29.654169756264352
76,i12 Katong,1.30522306203042,103.905043928938,33.709806745168585
77,Our Tampines Hub,1.35349593581988,103.940139392679,27.818764765700045
78,Parkway Parade,1.30188732078192,103.905996468402,33.54030453476973
79,Paya Lebar Square,1.31881486980278,103.892580778242,32.291872655893435
80,Paya Lebar Quarter (PLQ),1.3175085987606527,103.89287430865048,31.269202459615553
81,Roxy Square,1.30432599904899,103.904051120306,34.287452173594716
82,Singpost Centre,1.31899666903663,103.894894915962,31.328519418895578
83,Tampines 1,1.34342966240204,103.932354333699,26.709597919971266
84,Tampines Mall,1.35259361362837,103.944785968039,28.16728511838962
85,White Sands,1.37234519149636,103.949805421214,23.366043908556097
86,City Plaza,1.31470866320366,103.893508573389,31.75498610176647
87,Elias Mall,1.37790533095468,103.94233582068,22.52800214630461
88,Loyang Point,1.36706634197242,103.964635610477,20.888752095870704
89,888 Plaza,1.43711856085535,103.795316064775,22.849216033072484
90,Admiralty Place,1.44042008562425,103.801541769047,23.570303038547067
91,AMK Hub,1.38990590534243,103.847737799016,
92,Canberra Plaza,1.44349544527985,103.830345369213,28.248640105642714
93,Causeway Point,1.43600784474269,103.78568873405,23.257664737274723
94,Woodlands Civic Centre,1.43515024446739,103.786816106255,23.114379629971943
95,Broadway Plaza,1.37193729131781,103.845949444498,30.422962789164167
96,Jubilee Square,1.37178558575829,103.847837565378,30.59573177766748
97,Junction 8,1.35031600039774,103.848496645294,30.334701702176506
98,Junction Nine,1.43306021695327,103.841649364872,26.491883258910956
99,Marsiling Mall,1.43354318137534,103.77988189197,24.577063610095998
100,Northpoint City,1.42822560922688,103.836419992398,27.468541163975093
101,Sembawang Shopping Centre,1.44185307934021,103.824970378482,25.912280910392465
102,Sun Plaza,1.44819436804175,103.819464386349,24.162394952885894
103,Vista Point,1.4308011390122,103.794104795966,23.34014444325668
104,Wisteria Mall,1.41795288501536,103.841268831617,26.435175846958103
105,Woodlands Mart,1.44564787003157,103.798162285805,23.12218335684489
106,Woodlands North Plaza,1.44283592110679,103.790770766025,22.67380559912758
107,Buangkok Square,1.38433426615655,103.881623070164,25.15651828028409
108,Compass One,1.3920543053799,103.895063884132,25.584614377147947
109,Greenwich V,1.38736769500018,103.869348049282,27.883109680819523
110,Heartland Mall,1.35954177325561,103.885167372726,26.90217386885058
111,Hougang 1,1.37561464129476,103.879483534695,25.58833150090058
112,Hougang Green Shopping Mall,1.37931783499145,103.88784708944,26.25062465002127
113,Hougang Mall,1.37249493810003,103.893775562605,26.59647475978699
114,NEX,1.35081167287482,103.871965683036,31.441481431063316
115,Northshore Plaza,1.41676127156324,103.902074379502,37.4425297538607
116,Oasis Terraces,1.40282352005409,103.91346139614,26.668814919087833
117,Punggol Plaza,1.39417447299355,103.913120037036,25.5883789729906
118,Rivervale Mall,1.39221732695142,103.904473070943,24.594676919507666
119,Rivervale Plaza,1.38550420775531,103.901988424927,25.515301764300016
120,Sengkang Grand Mall,1.38298163230717,103.892721008018,25.74476886242585
121,The Seletar Mall,1.39147015374628,103.876125507257,28.998095047338193
122,Upper Serangoon Shopping Centre,1.35348082277147,103.878828134896,30.098088313122
123,Waterway Point,1.4064128346795,103.902188891645,29.331182438785678
124,myVillage At Serangoon Garden,1.36511490572797,103.865159501442,29.381092559753924
125,Beauty World Centre,1.34241264188642,103.776539385406,26.739289724293517
126,Beauty World Plaza,1.34180018619223,103.776259359854,26.739289724293517
127,Bukit Panjang Plaza,1.37988291404114,103.764377765935,24.42347685728376
128,Bukit Timah Plaza,1.3386316527745,103.778585430975,26.739289724293517
129,Fajar Shopping Centre,1.38357469942896,103.770868459633,24.599738539305623
130,Greenridge Shopping Centre,1.38529556526689,103.766170530147,24.846189034291616
131,Hillion Mall,1.37841165144214,103.76382945872,24.53665133811764
132,HillV2,1.36267450828024,103.76417292006,
133,Junction 10,1.38033681049385,103.760167883439,24.892853913628766
134,Keat Hong Shopping Centre,1.37736607441394,103.744393648768,23.808743467446014
135,Limbang Shopping Centre,1.3920738867617,103.743099573442,21.979968894331275
136,Lot One,1.38506992325619,103.745238868238,22.6263525007841
137,Rail Mall,1.35773050150178,103.768137724847,
138,Sunshine Place,1.32402554036861,103.796786630296,
139,Teck Whye Shopping Centre,1.38004752975397,103.752483841199,24.3207905933105
140,West Mall,1.35037541626109,103.74912389291,28.517667668367267
141,Yew Tee Point,1.39708432396576,103.746598000147,22.152677518698805
142,Yew Tee Square,1.39804736098268,103.74708477866,22.178382859956894
143,321 Clementi,1.31655029232794,103.766331105347,34.07236151704444
144,The Clementi Mall,1.31489619639366,103.764423054189,33.90319604105608
145,IMM,1.33487526118006,103.746894773008,28.128636974185078
146,JCube,1.33330633776983,103.740302426787,28.62248465248861
147,Jem,1.3325523295069,103.743262234833,27.967708140259493
148,Westgate,1.33459925741287,103.74294445162,28.71844055194802
149,Jurong Point,1.33945200436319,103.706685012654,27.347332893754
150,Pioneer Mall,1.34167331883255,103.697244542805,25.627333543114943
151,The Star Vista,1.30681500712523,103.788462732266,36.80714211389647
152,Alexandra Central,1.28728320930592,103.805283367958,33.89484185858954
153,Anchorpoint,1.28893477974497,103.805607779399,35.090330781974004
154,OD Mall,1.3379762209175547,103.79349544063464,25.57878403497435
155,Boon Lay Shopping Centre,1.34637376407877,103.712472819666,28.27354187718111
156,Grantral Mall,1.31427043922294,103.765147487482,33.903154032166164
157,Fairprice Hub,1.35349593581988,103.940139392679,27.818764765700045
158,Gek Poh Shopping Centre,1.3487416466288,103.697739629738,24.68174093872157
159,Rochester Mall,1.30540765569962,103.788446680148,36.8213219085845
160,Taman Jurong Shopping Centre,1.33484487471259,103.720462024278,25.76324641682995
161,West Coast Plaza,1.30358622534992,103.76610375397,31.71500311307192
162,Queensway Shopping Centre,1.28761792586115,103.803391140455,34.012269867596636
