,name,latitude,longitude,avg_price
55,First Toa Payoh Primary School,1.34032299499938,103.855529906182,32.00968169508051
56,Frontier Primary School,1.33641298743234,103.69970173931,26.197464822414787
57,Fuchun Primary School,1.43047990810126,103.778192944298,24.063813389951758
58,Fuhua Primary School,1.33650394789627,103.736103745748,27.76282189551981
59,Gan Eng Seng Primary School,1.28559516494962,103.815547410064,35.27927922595953
60,Geylang Methodist School (Primary),1.31759126757284,103.883845744916,32.96489754410026
61,Gongshang Primary School,1.35711606790292,103.949144797277,26.168250322655815
62,Greendale Primary School,1.39648195114256,103.91233462071,26.061987368197627
63,Greenridge Primary School,1.3858892193692,103.767794469258,24.795907853986247
64,Greenwood Primary School,1.43989958331782,103.804725587384,23.572717093554935
65,Haig Girls' School,1.31194344271383,103.902902557195,32.25719668665406
66,Holy Innocents' Primary School,1.36693830877349,103.894114899795,26.78896046416672
67,Henry Park Primary School,1.31667646178347,103.784296227747,34.8399309819499
68,Hong Wen School,1.32175999964553,103.857628468881,32.732706877824704
69,Horizon Primary School,1.399550034492,103.913404855665,26.281431102063856
70,Hougang Primary School,1.37738245231461,103.880805274557,26.39405423212157
71,Huamin Primary School,1.42697284512936,103.844240226564,27.25586232709625
72,Innova Primary School,1.42896700684852,103.790607539185,23.481607824285827
73,Jiemin Primary School,1.42768847665227,103.830425490093,27.28654536649684
74,Jing Shan Primary School,1.3722940213388664,103.85182008481269,30.118786669219777
75,Junyuan Primary School,1.34787074766746,103.939221709073,27.56908487995787
76,Jurong Primary School,1.34718456606375,103.70053420978,26.395008627136963
77,Jurong West Primary School,1.3448790560014,103.699286360581,26.309029844510732
78,Juying Primary School,1.3383597691045763,103.68820622529223,25.58431935513432
79,Keming Primary School,1.34552849960874,103.756449399351,28.239885347385027
80,Kheng Cheng School,1.3373381935639,103.847148501824,32.032174591768836
81,Kong Hwa School,1.31099674009193,103.888352029067,33.27662816457134
82,Kranji Primary School,1.39356050497104,103.747362720939,23.08518406904316
83,Kuo Chuan Presbyterian Primary School,1.34939813669536,103.855018233311,31.289490032906972
84,Lakeside Primary School,1.33820397704287,103.718089546664,27.197648769754444
85,Lianhua Primary School,1.35424191127295,103.754165828711,28.181099247242212
86,Maha Bodhi School,1.32847086658384,103.901298737314,31.053534818411425
87,Maris Stella High School (Primary Section),1.342649220974237,103.87855708296344,30.647936996686816
88,Marsiling Primary School,1.43383904037059,103.773643013846,24.45767356050387
89,Marymount Convent School,1.34036676987375,103.840021064426,32.027963940871324
90,Mayflower Primary School,1.37614621670476,103.835805246743,30.268258173679573
91,Mee Toh School,1.3946184538592,103.908589494228,26.277416150316338
92,Meridian Primary School,1.37552831658484,103.934889078518,23.836344164039275
93,Methodist Girls' School (Primary),1.34947276268396,103.884971343143,28.767101752952186
94,Montfort Junior School,1.37382444075979,103.889307782925,26.101003331364698
95,Nan Chiau Primary School,1.39221149906592,103.891180928186,26.208608456423082
96,Nan Hua Primary School,1.31920159956387,103.761095065761,32.83073162568467
97,Nanyang Primary School,1.32084749904532,103.807750155296,38.59197015267071
98,Ngee Ann Primary School,1.30552505910497,103.917463017497,33.090011787732884
99,Naval Base Primary School,1.41630663159387,103.838794077233,27.27139872826605
100,New Town Primary School,1.29964188181021,103.80010216304,36.787635220122006
101,Northland Primary School,1.42096989918951,103.840928424929,27.289647178751494
102,Northoaks Primary School,1.45660782030102,103.814196981329,24.369536518711165
103,North Spring Primary School,1.38706146494859,103.903202683028,25.831009560178828
104,North View Primary School,1.42752327193727,103.848190787869,27.090580805366614
105,North Vista Primary School,1.38282243016299,103.895961877928,25.751002920417402
106,Oasis Primary School,1.40462413200793,103.911120600638,26.811571545803936
107,Opera Estate Primary School,1.31931914436255,103.923788259248,30.05171270477388
108,Palm View Primary School,1.38376923022123,103.891354675017,25.94003765000836
109,Park View Primary School,1.37738069854249,103.939541695654,23.403204172395025
110,Pasir Ris Primary School,1.36555714668553,103.960918869319,25.083347810350293
111,Paya Lebar Methodist Girls' School (Primary),1.34947276268396,103.884971343143,28.767101752952186
112,Pei Chun Public School,1.33737358725951,103.855585578061,31.962318486643067
113,Pei Hwa Presbyterian Primary School,1.33805634613048,103.776106448614,25.739561418346135
114,Pei Tong Primary School,1.31619786415976,103.767599818844,33.254113100866675
115,Peiying Primary School,1.41723339695904,103.830417090698,27.52158088135366
116,Pioneer Primary School,1.33902264667589,103.687769623983,25.534235023200992
117,Poi Ching School,1.35765122315688,103.935246477199,27.515150870858648
118,Princess Elizabeth Primary School,1.349203512653,103.74101964471,28.263096166442562
119,Punggol Cove Primary School,1.41159923273069,103.898803921164,27.990424955137748
120,Punggol Green Primary School,1.40187220643293,103.898801330302,26.309223451181367
121,Punggol Primary School,1.40514582647962,103.905156371376,26.78597224307773
122,Punggol View Primary School,1.40514582647962,103.905156371376,26.78597224307773
123,Qifa Primary School,1.3132658326807,103.756629101811,32.73918632460487
124,Qihua Primary School,1.44203596557592,103.788339762066,23.744677123120915
125,Queenstown Primary School,1.29559365009015,103.807548617332,35.82298884952103
126,Radin Mas Primary School,1.27495823622634,103.824188270373,35.72114364336283
127,Raffles Girls' Primary School,1.3294042600012,103.806442915912,
128,Red Swastika School,1.33405659580859,103.934317528484,29.452664286391013
129,Riverside Primary School,1.44700426493785,103.801889031334,23.66133639801249
130,River Valley Primary School,1.2942232846169,103.835815165829,37.76024654801848
131,Rivervale Primary School,1.38706146494859,103.903202683028,25.831009560178828
132,Rosyth School,1.37289067499064,103.875001549174,26.479970221348065
133,Rulang Primary School,1.34673868889096,103.718457955487,26.912757282793354
134,Sengkang Green Primary School,1.39284606680477,103.875217666486,26.841959532477723
135,Sembawang Primary School,1.4450737155262,103.821042374036,25.56001570702924
136,Si Ling Primary School,1.43240935732525,103.786035065192,23.632277937593667
137,Seng Kang Primary School,1.38949740422462,103.899767112047,25.940774435800513
138,Shuqun Primary School,1.34765311431632,103.721523713379,27.477425612074544
139,Singapore Chinese Girls’ School (Primary),1.32080725235992,103.827744749548,28.938739380835326
140,South View Primary School,1.38166664389749,103.746275846011,23.80475752043033
141,Springdale Primary School,1.39467010299293,103.889926221247,26.317796092805857
142,St. Andrew's Junior School,1.3310582489272231,103.8653423326439,31.555821063235744
143,St. Anthony's Canossian Primary School,1.3347619912564452,103.94170501179906,28.855732269917116
144,St. Anthony's Primary School,1.3641134306232965,103.74898047124886,27.658727785802785
145,St. Gabriel's Primary School,1.3495881517194346,103.86265110348644,30.884424408713517
146,St. Hilda's Primary School,1.349609217621692,103.93610449645676,27.536866744083575
147,St. Joseph's Institution Junior,1.3173185946693773,103.84552301179906,33.455325938463155
148,St. Margaret's Primary School,1.3250009428605187,103.88167509645676,32.81438285667966
149,St. Stephen's School,1.3187756686992027,103.91755776762106,30.54405081419596
150,Tampines North Primary School,1.36047641484682,103.948725782833,25.824875589860696
151,Tampines Primary School,1.35070739237744,103.951399541868,26.501392950697316
152,Tanjong Katong Primary School,1.30524084264265,103.900092702031,32.832677491211435
153,Tao Nan School,1.2943321052493,103.849026157822,37.83323475357204
154,Teck Ghee Primary School,1.36558782075966,103.850957126982,30.287236585650994
155,Teck Whye Primary School,1.38364996834457,103.753291857016,23.979696110785742
156,Telok Kurau Primary School,1.33104585441349,103.910934011337,29.568125964621213
157,Temasek Primary School,1.31770677551333,103.945590669163,30.21969273225972
158,Townsville Primary School,1.36003263746623,103.853826048327,30.277598025813685
159,Unity Primary School,1.40285481877246,103.746822625758,22.08404768552658
160,Valour Primary School,1.40683570215319,103.899078139493,27.029361537013653
161,Waterway Primary School,1.39882800626578,103.918621581556,26.120090888956597
162,Wellington Primary School,1.45192019155475,103.822303719094,24.95907974727856
163,West Grove Primary School,1.3448790560014,103.699286360581,26.309029844510732
164,West Spring Primary School,1.38944145898943,103.766195711835,24.728874169615466
165,Westwood Primary School,1.34718456606375,103.70053420978,26.395008627136963
166,West View Primary School,1.3836758200336,103.760240434318,24.387271045199395
167,White Sands Primary School,1.36555714668553,103.960918869319,25.083347810350293
168,Woodgrove Primary School,1.43273620725049,103.79023031392,23.42573985630994
169,Woodlands Primary School,1.43273620725049,103.79023031392,23.42573985630994
170,Woodlands Ring Primary School,1.43495229315857,103.797435733144,23.3403303054412
171,Xinghua Primary School,1.35790893589535,103.890472887906,27.541858189978917
172,Xingnan Primary School,1.34254744877694,103.687950252103,25.534238545578962
173,Xinmin Primary School,1.37139548941931,103.883080767491,26.73974250817578
174,Xishan Primary School,1.43347186925064,103.837755319448,27.46211719878518
175,Yangzheng Primary School,1.34864575840923,103.868595527042,30.43644262005589
176,Yew Tee Primary School,1.39676600905037,103.750985967346,23.01751424920526
177,Yio Chu Kang Primary School,1.37793264345276,103.885643682171,26.227318886375976
178,Yishun Primary School,1.42768847665227,103.830425490093,27.28654536649684
179,Yu Neng Primary School,1.33388930344069,103.932144857355,29.56871000841113
180,Yuhua Primary School,1.34280230475033,103.741105772644,28.313384151399045
181,Yumin Primary School,1.35129177656981,103.950461927088,26.434274141607794
182,Zhangde Primary School,1.28421153335379,103.825951875662,35.88798122707032
183,Zhenghua Primary School,1.37954887512229,103.769313521752,24.82901549235946
184,Zhonghua Primary School,1.36020329705047,103.869762438084,29.446843425724705
