,code,name,opening_year,latitude,longitude,avg_price
137,DT31,Tampines West,2017,1.3456336579777,103.938492495285,28.02373785846368
138,DT32,Tampines,2017,1.35515041120473,103.943009883131,26.772321518009882
139,DT33,Tampines East,2017,1.35619148271544,103.9546344625,25.97600549221373
140,DT34,Upper Changi,2017,1.34173977444995,103.961472788634,26.35310393434334
141,DT35,Expo,2017,1.33538252614956,103.962374747451,25.87029183599849
142,TE1,Woodlands North,2020,1.44829245259621,103.785692682441,23.626913326971682
143,TE2,Woodlands,2020,1.43605761708128,103.787938777173,23.69632971591967
144,TE3,Woodlands South,2020,1.42739605281442,103.79326432221,23.241075744492615
145,TE4,Springleaf,2021,1.39758106126824,103.817856949947,
146,TE5,Lentor,2021,1.38550657972169,103.835743809669,30.128021528616785
147,TE6,Mayflower,2021,1.37146318831015,103.836567766945,30.033669901843716
148,TE7,Bright Hill,2021,1.36328318545185,103.832893619992,29.79166480748441
149,TE8,Upper Thomson,2021,1.35441643365401,103.832898468504,29.78409252369119
150,TE9,Caldecott,2021,1.33734722320212,103.839544077561,32.44702568596441
151,TE11,Stevens,2022,1.32006555750626,103.826024401924,
152,TE12,Napier,2022,1.30678223364785,103.818956796815,37.08751735004274
153,TE13,Orchard Boulevard,2022,1.30242224836722,103.823868523249,36.66250283876225
154,TE14,Orchard,2022,1.30304426265194,103.831375000068,38.497372484240536
155,TE15,Great World,2022,1.29394816169384,103.833720837731,37.198269032680045
156,TE16,Havelock,2022,1.28850523975311,103.833585838226,36.88191418456584
157,TE17,Outram Park,2022,1.2802415328084,103.840052100136,37.52698337620001
158,TE18,Maxwell,2022,1.28053329842878,103.843883670633,38.17070528788037
159,TE19,Shenton Way,2022,1.2777168283425,103.850367596067,41.49928008184685
160,TE20,Marina Bay,2022,1.27631114381584,103.854604975361,41.97501398855906
161,TE22,Gardens by the Bay,2022,1.27848725876303,103.867454664421,
