,name,latitude,longitude,avg_price
48,Sunshine Plaza,1.30046735366415,103.850556061949,36.92419105206052
49,Suntec City,1.29350132535558,103.857307495824,37.81924543329556
50,Tanglin Mall,1.30485342102105,103.823883490852,
51,Tanjong Pagar Centre,1.27658360696843,103.845936303594,41.82939165927414
52,Tekka Centre,1.306224521745213,103.8506897350873,36.52915357865154
53,The Adelphi,1.29118503658447,103.851184338699,40.82444411365494
54,The Paragon,1.30387230879994,103.835857545469,
55,Tiong Bahru Plaza,1.28629937187776,103.828093503404,35.800039570654825
56,The Poiz,1.33202729656296,103.868659488195,31.312488614690942
57,Thomson Plaza,1.35436282723449,103.83030941613,29.946137595401417
58,United Square,1.31724362960663,103.844003130499,33.16905465932441
59,Thomson V,1.35319495337208,103.835564729862,28.894377569908954
60,Velocity@Novena Square,1.3199619947122865,103.84396734063463,32.581515167408135
61,Wheelock Place,1.30467628730252,103.830642027577,
62,Wisma Atria,1.30369890706785,103.833189592785,27.35042735042735
63,Zhongshan Mall,1.32694504484324,103.846554377679,32.40504861841046
64,Bedok Mall,1.32475054237912,103.92918919889,30.387158397187445
65,Century Square,1.35236829566862,103.943812302253,27.42281747552257
66,Changi City Point,1.33408363820793,103.962946043413,25.717158057341358
67,Downtown East,1.3765903645695,103.955689449482,22.68883416028581
68,Djitsun Mall Bedok,1.32611970329469,103.929554495615,30.11325093227993
69,Eastpoint Mall,1.34270592355576,103.953024618234,26.75109327246311
70,Jewel Changi Airport,1.36023106736765,103.989457201894,
71,KINEX (formerly OneKM),1.3146470165915272,103.8948090406346,32.710410926517866
72,Katong Shopping Centre,1.30379813229515,103.901161718308,33.26469337169143
73,Katong Square,1.30477683917233,103.904617722414,32.9571872039589
74,Kallang Wave Mall,1.30307515150401,103.873149707591,33.87678198087106
75,Leisure Park Kallang,1.30222177381282,103.876152665088,33.64786405755927
76,i12 Katong,1.30522306203042,103.905043928938,32.94361782928541
77,Our Tampines Hub,1.35349593581988,103.940139392679,27.667004766510978
78,Parkway Parade,1.30188732078192,103.905996468402,33.090011787732884
79,Paya Lebar Square,1.31881486980278,103.892580778242,33.23752164830417
80,Paya Lebar Quarter (PLQ),1.3175085987606527,103.89287430865048,33.45378980938849
81,Roxy Square,1.30432599904899,103.904051120306,32.9571872039589
82,Singpost Centre,1.31899666903663,103.894894915962,33.46927837004695
83,Tampines 1,1.34342966240204,103.932354333699,28.006328571967142
84,Tampines Mall,1.35259361362837,103.944785968039,27.403762608657264
85,White Sands,1.37234519149636,103.949805421214,23.088945477889165
86,City Plaza,1.31470866320366,103.893508573389,32.76974367002072
87,Elias Mall,1.37790533095468,103.94233582068,23.514814008031898
88,Loyang Point,1.36706634197242,103.964635610477,22.698906322199505
89,888 Plaza,1.43711856085535,103.795316064775,23.21239994369797
90,Admiralty Place,1.44042008562425,103.801541769047,23.54778388462176
91,AMK Hub,1.38990590534243,103.847737799016,30.96948287838379
92,Canberra Plaza,1.44349544527985,103.830345369213,26.753464060037658
93,Causeway Point,1.43600784474269,103.78568873405,23.668298451619066
94,Woodlands Civic Centre,1.43515024446739,103.786816106255,23.564257447253038
95,Broadway Plaza,1.37193729131781,103.845949444498,30.346327760336283
96,Jubilee Square,1.37178558575829,103.847837565378,30.294392053856956
97,Junction 8,1.35031600039774,103.848496645294,31.293363970091296
98,Junction Nine,1.43306021695327,103.841649364872,27.287077896415514
99,Marsiling Mall,1.43354318137534,103.77988189197,24.277488612943394
100,Northpoint City,1.42822560922688,103.836419992398,27.201479978223954
101,Sembawang Shopping Centre,1.44185307934021,103.824970378482,26.12295310335777
102,Sun Plaza,1.44819436804175,103.819464386349,24.73867986484539
103,Vista Point,1.4308011390122,103.794104795966,23.226282681794675
104,Wisteria Mall,1.41795288501536,103.841268831617,26.511949110844633
105,Woodlands Mart,1.44564787003157,103.798162285805,23.17737916865287
106,Woodlands North Plaza,1.44283592110679,103.790770766025,23.15717863861512
107,Buangkok Square,1.38433426615655,103.881623070164,26.43696352901468
108,Compass One,1.3920543053799,103.895063884132,25.84548634579276
109,Greenwich V,1.38736769500018,103.869348049282,28.10240068565929
110,Heartland Mall,1.35954177325561,103.885167372726,27.819618011029057
111,Hougang 1,1.37561464129476,103.879483534695,25.781784225400642
112,Hougang Green Shopping Mall,1.37931783499145,103.88784708944,26.05148802032519
113,Hougang Mall,1.37249493810003,103.893775562605,26.893346323999584
114,NEX,1.35081167287482,103.871965683036,30.924924823577086
115,Northshore Plaza,1.41676127156324,103.902074379502,32.42290980697724
116,Oasis Terraces,1.40282352005409,103.91346139614,26.582259527107198
117,Punggol Plaza,1.39417447299355,103.913120037036,25.75598551743097
118,Rivervale Mall,1.39221732695142,103.904473070943,25.670315180938005
119,Rivervale Plaza,1.38550420775531,103.901988424927,25.361675533758902
120,Sengkang Grand Mall,1.38298163230717,103.892721008018,25.55586440277257
121,The Seletar Mall,1.39147015374628,103.876125507257,27.259883880249486
122,Upper Serangoon Shopping Centre,1.35348082277147,103.878828134896,29.863527868188395
123,Waterway Point,1.4064128346795,103.902188891645,27.68512708373917
124,myVillage At Serangoon Garden,1.36511490572797,103.865159501442,29.69016969583947
125,Beauty World Centre,1.34241264188642,103.776539385406,26.507188586429685
126,Beauty World Plaza,1.34180018619223,103.776259359854,26.507188586429685
127,Bukit Panjang Plaza,1.37988291404114,103.764377765935,24.835169290704624
128,Bukit Timah Plaza,1.3386316527745,103.778585430975,26.507188586429685
129,Fajar Shopping Centre,1.38357469942896,103.770868459633,24.747997965933894
130,Greenridge Shopping Centre,1.38529556526689,103.766170530147,24.843229143001267
131,Hillion Mall,1.37841165144214,103.76382945872,24.802917662400905
132,HillV2,1.36267450828024,103.76417292006,26.51776195526518
133,Junction 10,1.38033681049385,103.760167883439,24.637418792828143
134,Keat Hong Shopping Centre,1.37736607441394,103.744393648768,23.74121528045622
135,Limbang Shopping Centre,1.3920738867617,103.743099573442,22.30857224626305
136,Lot One,1.38506992325619,103.745238868238,23.340034770455784
137,Rail Mall,1.35773050150178,103.768137724847,29.00513721055794
138,Sunshine Place,1.32402554036861,103.796786630296,
139,Teck Whye Shopping Centre,1.38004752975397,103.752483841199,24.485149418558187
140,West Mall,1.35037541626109,103.74912389291,28.306686445882455
141,Yew Tee Point,1.39708432396576,103.746598000147,22.134611493390278
142,Yew Tee Square,1.39804736098268,103.74708477866,22.08404768552658
143,321 Clementi,1.31655029232794,103.766331105347,33.22529872088132
144,The Clementi Mall,1.31489619639366,103.764423054189,33.17755565723157
145,IMM,1.33487526118006,103.746894773008,27.867237087520746
146,JCube,1.33330633776983,103.740302426787,28.34573226791875
147,Jem,1.3325523295069,103.743262234833,28.260412232504358
148,Westgate,1.33459925741287,103.74294445162,28.22206066730098
149,Jurong Point,1.33945200436319,103.706685012654,26.89336717582239
150,Pioneer Mall,1.34167331883255,103.697244542805,25.740463711933366
151,The Star Vista,1.30681500712523,103.788462732266,37.562188036267536
152,Alexandra Central,1.28728320930592,103.805283367958,34.69462874251146
153,Anchorpoint,1.28893477974497,103.805607779399,34.750300228523756
154,OD Mall,1.3379762209175547,103.79349544063464,25.57878403497435
155,Boon Lay Shopping Centre,1.34637376407877,103.712472819666,27.076792350257925
156,Grantral Mall,1.31427043922294,103.765147487482,33.17755565723157
157,Fairprice Hub,1.35349593581988,103.940139392679,27.667004766510978
158,Gek Poh Shopping Centre,1.3487416466288,103.697739629738,25.962605442870544
159,Rochester Mall,1.30540765569962,103.788446680148,37.53380483898414
160,Taman Jurong Shopping Centre,1.33484487471259,103.720462024278,26.737591095611503
161,West Coast Plaza,1.30358622534992,103.76610375397,32.78789192354517
162,Queensway Shopping Centre,1.28761792586115,103.803391140455,34.60717015830625
