,code,name,opening_year,latitude,longitude,avg_price
111,DT5,Beauty World,2015,1.34090149001429,103.775746717778,26.739289724293517
112,DT6,King Albert Park,2015,1.335893496278,103.783235863233,25.57878403497435
113,DT7,Sixth Avenue,2015,1.33096058134451,103.796969279733,
114,DT8,Tan Kah Kee,2015,1.32639224146351,103.806548201692,
115,DT9,Botanic Gardens,2015,1.32238699517166,103.815385463093,
116,DT10,Stevens,2015,1.32006555750626,103.826024401924,
117,DT11,Newton,2015,1.31257031730604,103.838031555215,
118,DT12,Little India,2015,1.30724381608438,103.849841614124,35.89521996083677
119,DT13,Rochor,2015,1.30385218555028,103.852769429428,37.39531568601374
120,DT14,Bugis,2013,1.30026468984101,103.855614760658,36.95682120550488
121,DT15,Promenade,2013,1.29307389602149,103.861067235865,39.05917134037651
122,DT16,Bayfront,2013,1.28187378851834,103.859079765146,
123,DT17,Downtown,2013,1.27944638178916,103.852840829581,47.42063492063492
124,DT18,Telok Ayer,2013,1.28206894769394,103.848648781083,43.44640686474712
125,DT19,Chinatown,2013,1.2839640518753,103.843141945391,42.78000325247905
126,DT20,Fort Canning,2017,1.29248194822996,103.844331362465,42.77922800774971
127,DT21,Bencoolen,2017,1.29891843369422,103.850353762717,38.478153340025266
128,DT22,Jalan Besar,2017,1.3051713878069,103.855295713435,36.74361999391392
129,DT23,Bendemeer,2017,1.31367252847691,103.862977620945,34.46621755717371
130,DT24,Geylang Bahru,2017,1.32130110228321,103.871622627142,32.911732747343244
131,DT25,Mattar,2017,1.32687671501334,103.883247509542,33.68771741905767
132,DT26,MacPherson,2017,1.32683963232487,103.890007860464,34.3532181607334
133,DT27,Ubi,2017,1.32997425973974,103.899226655439,29.507861999559367
134,DT28,Kaki Bukit,2017,1.33496735995428,103.908459338046,27.80695417623389
135,DT29,Bedok North,2017,1.33474211664091,103.91797832995,29.04993967446961
136,DT30,Bedok Reservoir,2017,1.33660782955099,103.932234623286,29.480835311852637
137,DT31,Tampines West,2017,1.3456336579777,103.938492495285,26.804854134781007
138,DT32,Tampines,2017,1.35515041120473,103.943009883131,27.88499389573192
139,DT33,Tampines East,2017,1.35619148271544,103.9546344625,26.670699887618735
140,DT34,Upper Changi,2017,1.34173977444995,103.961472788634,26.307044883555413
141,DT35,Expo,2017,1.33538252614956,103.962374747451,27.035416697760173
142,TE1,Woodlands North,2020,1.44829245259621,103.785692682441,21.294145948937658
143,TE2,Woodlands,2020,1.43605761708128,103.787938777173,22.83718812078889
144,TE3,Woodlands South,2020,1.42739605281442,103.79326432221,23.302750438627804
145,TE4,Springleaf,2021,1.39758106126824,103.817856949947,
146,TE5,Lentor,2021,1.38550657972169,103.835743809669,30.506030795002705
147,TE6,Mayflower,2021,1.37146318831015,103.836567766945,30.211961614921155
148,TE7,Bright Hill,2021,1.36328318545185,103.832893619992,29.70300491243666
149,TE8,Upper Thomson,2021,1.35441643365401,103.832898468504,30.347098937199906
150,TE9,Caldecott,2021,1.33734722320212,103.839544077561,33.947329161496064
151,TE11,Stevens,2022,1.32006555750626,103.826024401924,
152,TE12,Napier,2022,1.30678223364785,103.818956796815,
153,TE13,Orchard Boulevard,2022,1.30242224836722,103.823868523249,
154,TE14,Orchard,2022,1.30304426265194,103.831375000068,
155,TE15,Great World,2022,1.29394816169384,103.833720837731,38.71279835771087
156,TE16,Havelock,2022,1.28850523975311,103.833585838226,38.08872132853339
157,TE17,Outram Park,2022,1.2802415328084,103.840052100136,41.637463175791844
158,TE18,Maxwell,2022,1.28053329842878,103.843883670633,41.82939165927414
159,TE19,Shenton Way,2022,1.2777168283425,103.850367596067,43.26397607035768
160,TE20,Marina Bay,2022,1.27631114381584,103.854604975361,
161,TE22,Gardens by the Bay,2022,1.27848725876303,103.867454664421,
