,name,latitude,longitude,avg_price
94,Montfort Junior School,1.37382444075979,103.889307782925,26.08299738577003
95,Nan Chiau Primary School,1.39221149906592,103.891180928186,25.64828524760355
96,Nan Hua Primary School,1.31920159956387,103.761095065761,34.61497164622773
97,Nanyang Primary School,1.32084749904532,103.807750155296,
98,Ngee Ann Primary School,1.30552505910497,103.917463017497,33.1011951775926
99,Naval Base Primary School,1.41630663159387,103.838794077233,26.545535762448363
100,New Town Primary School,1.29964188181021,103.80010216304,37.03890913911721
101,Northland Primary School,1.42096989918951,103.840928424929,26.185102210256744
102,Northoaks Primary School,1.45660782030102,103.814196981329,23.80643604068989
103,North Spring Primary School,1.38706146494859,103.903202683028,24.654691749770965
104,North View Primary School,1.42752327193727,103.848190787869,25.72465950193022
105,North Vista Primary School,1.38282243016299,103.895961877928,25.751058961962137
106,Oasis Primary School,1.40462413200793,103.911120600638,27.11334434351053
107,Opera Estate Primary School,1.31931914436255,103.923788259248,30.10556795469218
108,Palm View Primary School,1.38376923022123,103.891354675017,25.779496113520604
109,Park View Primary School,1.37738069854249,103.939541695654,22.425642534132944
110,Pasir Ris Primary School,1.36555714668553,103.960918869319,22.47412974506332
111,Paya Lebar Methodist Girls' School (Primary),1.34947276268396,103.884971343143,26.431622132455672
112,Pei Chun Public School,1.33737358725951,103.855585578061,31.036394335899512
113,Pei Hwa Presbyterian Primary School,1.33805634613048,103.776106448614,26.739289724293517
114,Pei Tong Primary School,1.31619786415976,103.767599818844,34.082992202161144
115,Peiying Primary School,1.41723339695904,103.830417090698,26.05242237935929
116,Pioneer Primary School,1.33902264667589,103.687769623983,24.359003289385004
117,Poi Ching School,1.35765122315688,103.935246477199,26.906592225620326
118,Princess Elizabeth Primary School,1.349203512653,103.74101964471,28.787457126735294
119,Punggol Cove Primary School,1.41159923273069,103.898803921164,32.74077832403267
120,Punggol Green Primary School,1.40187220643293,103.898801330302,27.64490122232105
121,Punggol Primary School,1.40514582647962,103.905156371376,28.333530344009798
122,Punggol View Primary School,1.40514582647962,103.905156371376,28.333530344009798
123,Qifa Primary School,1.3132658326807,103.756629101811,33.38731727355529
124,Qihua Primary School,1.44203596557592,103.788339762066,22.56378137436996
125,Queenstown Primary School,1.29559365009015,103.807548617332,35.75198444575094
126,Radin Mas Primary School,1.27495823622634,103.824188270373,34.714965993720874
127,Raffles Girls' Primary School,1.3294042600012,103.806442915912,
128,Red Swastika School,1.33405659580859,103.934317528484,29.825073116255513
129,Riverside Primary School,1.44700426493785,103.801889031334,23.64533673721669
130,River Valley Primary School,1.2942232846169,103.835815165829,37.19481760398577
131,Rivervale Primary School,1.38706146494859,103.903202683028,24.654691749770965
132,Rosyth School,1.37289067499064,103.875001549174,25.593429657634516
133,Rulang Primary School,1.34673868889096,103.718457955487,27.91848205626781
134,Sengkang Green Primary School,1.39284606680477,103.875217666486,29.356149605957736
135,Sembawang Primary School,1.4450737155262,103.821042374036,24.323641309952368
136,Si Ling Primary School,1.43240935732525,103.786035065192,23.032728031916093
137,Seng Kang Primary School,1.38949740422462,103.899767112047,25.071385898124834
138,Shuqun Primary School,1.34765311431632,103.721523713379,27.213035894556004
139,Singapore Chinese Girls’ School (Primary),1.32080725235992,103.827744749548,
140,South View Primary School,1.38166664389749,103.746275846011,23.937638773958692
141,Springdale Primary School,1.39467010299293,103.889926221247,26.15939155542546
142,St. Andrew's Junior School,1.3310582489272231,103.8653423326439,31.469976161611733
143,St. Anthony's Canossian Primary School,1.3347619912564452,103.94170501179906,29.476828807521347
144,St. Anthony's Primary School,1.3641134306232965,103.74898047124886,28.071250436338513
145,St. Gabriel's Primary School,1.3495881517194346,103.86265110348644,31.423239376613868
146,St. Hilda's Primary School,1.349609217621692,103.93610449645676,26.75473693142701
147,St. Joseph's Institution Junior,1.3173185946693773,103.84552301179906,34.18593808930067
148,St. Margaret's Primary School,1.3250009428605187,103.88167509645676,33.97410925464656
149,St. Stephen's School,1.3187756686992027,103.91755776762106,27.813617381400356
150,Tampines North Primary School,1.36047641484682,103.948725782833,27.826233876707953
151,Tampines Primary School,1.35070739237744,103.951399541868,27.254427830280907
152,Tanjong Katong Primary School,1.30524084264265,103.900092702031,33.3279416006873
153,Tao Nan School,1.2943321052493,103.849026157822,39.59191977136207
154,Teck Ghee Primary School,1.36558782075966,103.850957126982,30.38132380020433
155,Teck Whye Primary School,1.38364996834457,103.753291857016,24.553370067820985
156,Telok Kurau Primary School,1.33104585441349,103.910934011337,27.52846378909801
157,Temasek Primary School,1.31770677551333,103.945590669163,29.241802191156523
158,Townsville Primary School,1.36003263746623,103.853826048327,29.955641420840507
159,Unity Primary School,1.40285481877246,103.746822625758,22.349839743854552
160,Valour Primary School,1.40683570215319,103.899078139493,30.857393686637376
161,Waterway Primary School,1.39882800626578,103.918621581556,26.905614141767987
162,Wellington Primary School,1.45192019155475,103.822303719094,23.889526997153936
163,West Grove Primary School,1.3448790560014,103.699286360581,25.286731418253986
164,West Spring Primary School,1.38944145898943,103.766195711835,24.45052989001998
165,Westwood Primary School,1.34718456606375,103.70053420978,25.323902142713635
166,West View Primary School,1.3836758200336,103.760240434318,24.732860411372194
167,White Sands Primary School,1.36555714668553,103.960918869319,22.47412974506332
168,Woodgrove Primary School,1.43273620725049,103.79023031392,23.317251368295942
169,Woodlands Primary School,1.43273620725049,103.79023031392,23.317251368295942
170,Woodlands Ring Primary School,1.43495229315857,103.797435733144,23.266706437431345
171,Xinghua Primary School,1.35790893589535,103.890472887906,26.899506201279234
172,Xingnan Primary School,1.34254744877694,103.687950252103,23.550701460052494
173,Xinmin Primary School,1.37139548941931,103.883080767491,25.836972176730807
174,Xishan Primary School,1.43347186925064,103.837755319448,27.799121371248233
175,Yangzheng Primary School,1.34864575840923,103.868595527042,31.805208275199195
176,Yew Tee Primary School,1.39676600905037,103.750985967346,22.320952287052613
177,Yio Chu Kang Primary School,1.37793264345276,103.885643682171,25.718232110692487
178,Yishun Primary School,1.42768847665227,103.830425490093,28.510229411626696
179,Yu Neng Primary School,1.33388930344069,103.932144857355,29.901647312932525
180,Yuhua Primary School,1.34280230475033,103.741105772644,28.01974546383198
181,Yumin Primary School,1.35129177656981,103.950461927088,27.66569761804753
182,Zhangde Primary School,1.28421153335379,103.825951875662,36.55108784301836
183,Zhenghua Primary School,1.37954887512229,103.769313521752,24.54519985744645
184,Zhonghua Primary School,1.36020329705047,103.869762438084,31.29214609181826
